Brand,Product_Description,Screen_Size,RAM,Processor,GPU,GPU_Type,Resolution,Condition,Price
1,73,15.6,2,259,3,4,61,2,926.99
3,79,15.6,0,29,66,0,0,3,0.0
1,74,15.6,0,230,166,1,4,4,816.74
1,66,14.0,1,4,0,1,0,3,989.99
1,79,15.6,2,4,5,0,0,2,429.0
1,79,14.0,2,4,3,1,1,4,760.46
3,73,14.1,5,260,5,0,0,3,299.48
1,80,15.6,3,11,196,2,1,0,422.06
3,80,14.0,2,66,5,0,0,2,548.88
3,78,14.0,2,66,5,0,0,2,450.0
4,78,15.6,0,261,184,0,0,2,599.49
3,78,14.0,3,2,203,0,0,1,395.0
9,78,13.3,2,16,0,0,0,2,999.0
0,77,14.603122508636531,2,19,172,0,27,1,299.0
3,80,14.0,0,2,203,0,0,1,540.0
1,80,13.3,2,4,0,0,0,3,459.0
3,79,14.603122508636531,1,51,3,1,1,2,398.41
3,78,15.6,3,16,0,0,1,2,939.06
1,80,14.0,0,7,0,0,5,3,809.0
14,76,15.6,2,33,3,1,1,2,330.0
1,75,14.0,0,16,0,0,0,2,979.0
7,80,15.6,3,26,257,2,10,2,329.6
1,78,14.0,1,262,3,1,1,2,926.34
1,80,14.0,0,7,0,0,0,3,999.99
1,78,13.3,2,1,6,0,0,3,498.71
3,77,15.6,3,18,4,0,0,1,475.0
1,76,14.0,3,16,0,0,0,4,29.99
1,77,14.0,1,9,3,1,1,3,199.99
0,80,15.6,2,25,5,0,0,3,450.0
1,79,13.3,3,16,0,0,0,3,589.0
5,80,13.5,1,220,3,1,1,4,912.34
1,77,15.6,2,230,166,1,4,4,764.57
1,73,15.6,2,230,166,1,4,4,764.57
1,75,14.0,0,16,0,0,0,4,443.98
1,75,15.6,0,230,166,1,4,4,860.81
1,78,15.6,0,16,5,0,16,4,229.99
4,78,14.603122508636531,1,242,23,1,0,2,299.0
1,77,14.0,0,14,0,0,0,3,769.0
3,78,17.3,2,4,0,0,0,3,479.99
1,63,15.6,0,192,50,0,0,1,550.99
1,80,15.6,0,23,11,2,0,2,999.99
0,75,14.0,2,6,0,0,5,2,965.77
3,77,14.0,0,6,50,0,5,1,545.99
1,77,15.6,3,230,166,1,4,4,864.3
3,77,15.6,0,7,0,0,0,2,699.49
4,71,14.0,0,6,0,0,5,2,241.55
1,79,13.3,2,157,2,0,4,3,349.99
1,79,15.6,3,16,5,0,16,0,149.99
1,77,14.0,1,21,3,1,7,2,769.99
0,75,15.6,2,28,3,2,1,3,495.0
1,80,13.3,2,23,5,0,0,1,643.49
1,77,14.0,3,6,0,0,0,4,479.99
3,77,17.3,2,16,0,0,0,2,729.99
0,77,14.603122508636531,5,19,172,0,27,1,240.0
5,74,12.4,2,23,5,0,8,2,574.99
3,80,14.603122508636531,3,18,223,0,16,1,550.0
4,78,15.6,2,6,9,1,1,2,840.99
1,70,16.0,0,14,41,2,21,3,975.0
3,73,13.3,2,23,5,0,0,3,599.99
5,80,13.5,1,220,3,1,1,4,912.34
0,77,15.6,2,33,5,0,0,3,483.99
0,67,14.0,1,263,3,1,1,2,937.76
1,79,13.3,2,2,5,0,0,0,404.96
3,78,14.603122508636531,0,29,3,0,1,4,649.8
9,79,13.3,2,29,5,0,0,3,640.0
7,74,14.0,2,4,0,0,0,2,989.78
3,80,14.603122508636531,1,9,3,0,1,0,94.99
0,77,14.0,0,16,50,0,0,0,484.99
5,80,13.5,2,253,66,0,1,3,765.98
7,80,15.6,1,264,3,1,1,2,83.02
1,77,15.6,0,18,133,2,0,0,458.96
13,45,15.6,2,122,3,1,1,3,374.49
0,56,13.3,0,14,0,0,10,3,658.49
0,79,14.0,1,13,3,1,1,2,848.61
3,65,15.6,2,66,5,0,4,3,450.0
7,69,14.0,2,23,5,0,0,3,524.99
1,77,14.0,0,198,0,0,0,3,695.0
9,77,13.3,2,12,0,1,1,4,899.99
1,77,14.603122508636531,2,19,172,0,1,1,215.0
3,80,15.6,0,14,0,0,0,2,699.99
0,80,15.6,5,33,15,2,0,2,429.88
1,67,15.6,2,4,5,0,0,2,497.47
3,79,14.0,0,39,3,0,4,0,609.79
0,76,14.0,0,1,203,0,7,1,355.0
1,78,14.0,2,18,188,2,0,4,279.99
1,75,14.0,0,4,0,0,0,0,899.99
3,64,15.6,0,9,3,0,0,0,759.29
7,80,15.6,2,23,22,2,0,2,599.99
3,78,15.6,3,6,22,2,0,3,849.95
4,77,11.6,5,265,23,0,4,2,400.0
3,66,14.0,0,9,3,0,0,0,715.09
0,80,16.0,1,266,3,1,1,4,941.34
1,75,14.603122508636531,5,38,181,0,4,1,175.0
1,80,15.6,0,49,1,0,27,1,265.0
3,78,14.0,0,9,3,0,0,0,409.59
3,77,14.603122508636531,2,98,232,0,0,1,425.0
3,79,14.603122508636531,0,16,3,0,1,4,879.99
0,48,14.603122508636531,1,51,3,1,1,2,55.98
1,79,15.6,2,230,166,1,4,4,808.63
1,73,15.6,5,230,166,1,4,4,772.69
1,76,14.0,0,16,0,0,0,4,184.63
1,74,15.6,0,230,166,1,4,4,846.9
5,80,13.5,1,168,3,1,1,4,579.98
3,80,14.0,0,38,97,0,1,1,235.0
1,58,15.6,0,9,3,0,68,0,774.89
3,67,14.0,2,23,244,0,0,4,399.99
0,66,16.0,0,189,218,0,5,2,799.0
1,80,14.603122508636531,2,38,181,0,1,1,270.0
3,76,14.0,5,34,23,0,4,2,269.0
1,80,12.5,0,10,3,0,7,1,225.0
1,80,14.0,0,14,0,0,10,3,989.0
5,80,13.5,2,4,0,0,3,2,659.98
3,58,15.6,2,4,0,0,0,3,430.0
1,79,14.603122508636531,2,39,3,0,22,1,375.0
5,80,13.5,1,220,3,1,1,4,912.34
1,75,15.6,2,4,0,0,52,4,339.99
1,78,15.6,0,201,0,0,0,2,799.99
3,77,15.6,3,4,0,0,1,2,873.26
1,77,14.0,0,170,0,0,0,3,799.99
4,78,13.5,2,16,0,0,3,2,449.99
3,79,14.0,3,14,81,0,5,0,954.99
1,70,15.6,3,230,166,1,4,4,909.53
2,79,15.6,0,10,84,1,0,2,950.0
1,80,13.3,2,1,4,0,0,3,488.0
1,79,14.603122508636531,5,38,181,0,4,1,195.0
3,77,15.6,2,27,13,2,0,2,565.0
1,80,14.0,0,7,0,0,5,3,879.0
1,79,13.3,1,7,0,0,5,3,869.0
9,75,13.3,2,23,5,0,0,2,700.0
4,80,15.6,1,267,3,1,1,3,459.99
0,71,14.0,0,4,50,0,0,0,466.99
1,80,15.6,0,4,0,0,0,2,579.0
1,70,14.0,2,268,166,1,0,2,389.18
4,80,14.0,0,62,15,0,5,2,967.43
1,77,14.603122508636531,2,84,6,0,1,1,185.0
2,70,14.0,2,18,4,0,0,2,799.99
1,76,15.6,1,0,3,3,36,0,399.99
1,78,12.3,2,23,3,0,1,4,509.99
3,70,14.0,2,182,258,0,0,2,479.99
1,80,11.6,5,34,259,0,4,2,349.99
4,79,14.0,0,16,0,0,0,3,724.03
1,73,14.0,0,269,0,0,0,3,745.0
3,67,14.0,0,9,3,0,0,0,604.59
4,78,15.6,5,66,5,0,0,2,389.0
1,80,16.0,0,6,0,0,5,4,569.0
3,80,17.3,2,4,0,0,18,3,411.1
1,79,14.0,0,18,2,0,1,1,450.0
1,78,14.0,3,16,0,0,0,4,899.99
1,80,15.6,3,4,5,0,0,2,782.1
4,77,14.0,2,16,0,0,0,2,449.99
3,73,14.0,0,148,50,0,5,0,643.99
9,69,13.3,1,38,3,0,1,2,849.95
1,80,23.8,0,270,3,1,0,3,739.99
0,45,14.0,5,35,15,0,0,3,415.56
3,68,17.3,2,33,5,0,4,2,529.99
1,79,14.0,2,12,0,0,4,2,833.7
0,79,15.6,2,28,3,2,1,2,799.99
1,70,15.6,0,29,148,2,5,0,653.99
5,26,13.0,2,4,0,0,24,2,749.0
3,80,15.6,0,29,253,0,0,2,950.0
0,75,14.603122508636531,2,10,17,0,7,1,240.0
7,79,15.6,2,29,26,2,0,3,700.0
3,71,15.6,2,4,0,0,0,2,579.0
1,80,14.0,0,4,0,0,10,4,729.99
11,78,15.6,0,14,0,0,0,2,899.49
5,76,12.4,2,4,0,0,8,2,499.0
1,74,16.0,0,271,166,1,5,2,318.61
3,80,15.6,1,34,3,1,1,2,389.0
1,79,13.3,0,4,0,0,5,3,739.0
4,80,14.603122508636531,2,16,3,0,3,2,599.99
0,26,14.0,2,4,0,0,0,2,329.0
2,77,15.6,2,29,148,2,0,3,790.0
0,31,14.0,0,18,2,0,16,3,999.89
1,59,14.0,0,4,0,0,0,0,339.0
1,79,14.603122508636531,2,75,260,2,0,1,440.0
3,79,14.0,2,38,97,0,1,1,195.0
1,76,15.6,0,230,166,1,4,4,812.11
1,75,15.6,5,240,166,1,0,4,813.27
1,79,15.6,2,230,166,1,4,4,772.69
1,76,15.6,2,230,166,1,4,4,813.27
1,78,14.0,0,16,0,0,0,4,402.77
3,63,13.3,1,16,3,1,1,3,949.94
1,78,15.6,2,179,27,1,72,2,379.99
0,80,14.603122508636531,2,10,17,0,7,1,220.0
5,75,13.5,2,1,3,0,20,3,525.99
1,80,15.6,0,7,5,0,0,3,879.0
0,79,14.603122508636531,5,10,17,0,7,1,225.0
5,80,12.4,2,4,0,0,8,2,509.0
1,79,17.3,3,60,178,2,1,0,699.0
3,77,14.603122508636531,1,4,3,1,1,3,999.99
3,77,13.3,0,16,0,0,16,2,829.46
1,69,14.0,3,125,166,1,0,4,134.78
2,78,15.6,2,33,5,0,0,2,449.0
1,79,15.6,0,1,261,2,0,1,285.0
0,80,15.6,2,4,0,0,0,2,499.49
1,79,15.6,0,1,261,2,0,1,315.0
3,78,15.6,2,16,0,0,0,2,770.0
7,80,15.6,2,16,12,2,0,2,959.99
3,80,15.6,5,2,3,0,0,2,749.0
3,73,15.6,0,29,171,0,0,3,839.95
0,70,14.0,5,34,3,0,4,3,369.99
11,80,16.0,1,272,3,3,49,0,799.99
5,80,12.4,5,23,5,0,73,2,400.0
1,79,14.603122508636531,2,38,181,0,4,1,205.0
0,79,15.6,7,39,262,2,0,1,475.0
1,78,14.0,2,4,0,0,0,3,549.99
0,80,14.603122508636531,2,4,22,2,0,3,682.95
1,66,15.6,2,54,5,1,28,2,439.99
3,67,14.0,3,9,3,0,0,0,672.19
1,78,14.0,0,6,0,0,0,3,639.0
1,79,15.6,3,36,25,2,1,0,599.0
0,79,15.6,0,29,3,2,16,3,599.99
3,69,15.6,2,4,0,0,0,2,400.0
1,75,14.603122508636531,2,38,181,0,4,1,185.0
1,79,15.6,2,49,1,0,27,1,255.0
3,75,14.603122508636531,1,9,3,1,1,2,775.0
1,77,15.6,3,23,140,1,0,4,749.99
3,78,14.0,2,4,0,0,4,3,559.99
3,58,14.0,0,9,3,0,68,0,432.99
1,79,13.0,2,1,2,0,0,1,270.0
0,79,14.603122508636531,5,10,17,0,7,1,265.0
1,80,14.603122508636531,1,4,3,1,1,3,799.99
5,80,13.5,0,29,3,0,1,3,864.0
1,70,14.0,5,273,166,1,4,4,532.81
5,80,15.0,0,29,3,0,1,3,750.0
11,79,16.0,0,274,0,0,10,2,49.49
3,80,14.0,1,3,3,1,1,4,898.86
1,80,15.6,3,23,142,2,0,4,749.99
0,80,15.6,2,4,22,2,0,3,679.35
2,79,14.603122508636531,0,64,0,1,1,2,800.0
3,79,17.3,2,33,5,0,18,2,379.99
0,80,15.6,2,24,5,0,0,2,777.22
1,77,15.6,0,16,0,0,0,0,729.99
9,73,13.3,2,16,0,0,0,2,749.99
5,80,12.3,0,4,0,0,40,3,679.99
1,73,13.4,2,4,0,0,5,3,900.0
1,72,13.3,0,16,0,0,0,3,639.0
0,80,16.0,2,275,3,1,1,2,829.99
3,74,14.0,0,6,5,0,0,3,588.99
1,79,13.3,2,198,0,0,0,2,825.0
1,59,15.0,0,6,50,0,0,0,636.99
4,74,15.6,2,23,5,0,0,2,489.95
2,75,14.603122508636531,1,9,3,1,1,2,119.99
3,79,14.0,2,170,263,1,0,2,599.99
0,80,14.603122508636531,0,10,17,0,7,1,299.0
0,77,15.6,2,276,5,0,0,2,499.99
2,77,14.0,2,4,0,0,1,3,450.0
1,79,12.5,2,10,3,0,7,1,210.0
3,80,14.0,3,18,223,0,16,1,530.0
1,72,15.6,2,53,0,0,0,2,599.0
5,80,13.0,2,1,3,0,1,3,963.6
0,73,14.0,0,9,3,0,4,0,492.79
7,80,15.6,2,60,22,2,0,3,700.0
0,75,14.0,2,4,0,0,0,3,880.0
1,80,15.6,0,0,0,0,0,3,525.0
3,80,15.6,5,47,5,0,4,2,299.0
9,80,13.3,2,66,5,0,0,2,499.99
3,73,14.603122508636531,1,9,3,1,1,2,119.99
1,78,14.0,2,4,3,0,1,2,599.99
0,60,15.6,2,33,3,1,1,2,409.99
11,63,17.0,0,14,0,0,10,3,764.0
1,72,14.0,1,23,5,1,0,3,599.99
4,80,13.5,2,16,0,0,3,2,689.95
5,80,14.603122508636531,1,23,3,1,1,2,549.95
0,48,14.0,5,34,23,0,4,2,279.95
5,77,13.0,8,0,3,0,1,3,750.0
0,78,14.0,0,23,81,0,0,1,332.99
1,73,15.6,5,230,166,1,4,4,772.69
1,71,15.6,0,13,166,1,0,4,545.44
1,74,15.6,0,230,166,1,4,4,806.32
1,69,14.0,0,16,0,0,0,4,273.1
1,79,15.6,0,230,166,1,4,4,855.01
0,80,14.603122508636531,5,10,17,0,7,1,225.0
1,79,14.603122508636531,2,38,181,0,4,1,185.0
3,67,14.0,2,277,3,17,28,0,297.79
3,58,15.6,2,27,13,2,0,3,749.99
0,80,14.0,0,14,0,0,13,3,850.0
1,80,15.6,3,29,140,2,0,0,999.99
1,77,13.3,0,16,0,0,0,1,479.0
1,78,15.6,7,107,180,2,0,0,599.99
0,80,13.0,2,18,3,0,1,2,629.99
7,78,15.6,0,4,9,2,0,3,712.49
1,80,14.0,0,6,0,0,0,3,629.0
0,80,16.0,0,12,0,0,5,2,846.71
4,79,15.6,2,23,5,0,0,3,666.66
5,80,13.5,1,220,3,1,1,4,912.34
5,79,12.4,2,4,0,0,8,2,796.05
0,80,15.6,2,23,114,0,0,2,669.0
1,80,15.6,0,10,49,0,0,0,499.99
1,77,15.6,1,33,5,0,0,2,427.82
3,68,14.0,0,9,3,0,0,0,759.29
1,78,12.3,0,18,2,0,23,0,635.98
1,80,15.6,0,49,1,0,27,1,245.0
1,80,14.0,3,2,2,0,1,1,340.0
3,80,15.0,2,84,210,2,30,1,199.0
1,80,15.6,0,4,5,0,0,2,674.1
0,80,14.0,0,4,0,0,0,2,678.88
0,79,16.0,0,14,0,0,5,2,194.71
1,72,14.0,0,2,5,1,0,4,99.99
9,50,15.6,0,16,0,0,0,2,699.0
1,77,14.0,0,18,188,2,0,0,299.99
1,80,13.3,0,16,0,0,0,2,949.0
1,80,14.0,2,69,159,2,1,1,225.0
0,80,14.0,0,12,0,0,33,2,146.66
0,80,14.603122508636531,2,126,249,2,7,1,199.0
4,70,14.0,2,16,0,0,0,3,459.49
0,76,15.6,2,16,0,0,0,3,816.33
1,80,14.0,0,69,159,2,1,1,260.0
1,79,12.5,2,10,3,0,7,1,230.0
1,72,15.6,1,21,3,1,7,2,850.0
0,78,14.0,0,16,0,1,5,0,649.99
3,77,16.0,0,6,3,2,1,4,849.0
3,77,13.3,3,29,5,0,0,1,624.99
1,78,14.0,3,16,0,0,0,4,949.99
3,80,15.0,2,84,264,0,0,1,269.1
1,72,14.0,0,198,166,1,10,4,443.76
0,80,12.5,2,38,113,0,1,1,220.0
1,76,14.603122508636531,3,16,265,2,0,2,980.0
1,78,14.0,0,16,0,0,0,4,779.99
1,80,17.3,0,14,5,0,5,4,599.99
1,78,13.3,1,12,0,0,10,3,829.0
1,80,14.0,0,38,181,0,1,1,215.0
2,77,15.6,5,34,130,0,4,2,242.0
1,71,14.0,2,23,2,0,0,3,467.04
1,79,14.0,0,18,2,0,1,1,315.0
0,79,14.603122508636531,2,10,17,0,7,1,245.0
4,80,15.6,2,231,22,2,0,2,659.0
5,79,13.0,2,6,0,0,24,0,639.99
2,74,15.6,0,14,0,0,0,2,575.99
1,77,14.0,0,29,5,0,0,4,799.99
0,77,15.6,5,33,15,2,0,2,384.47
4,77,14.603122508636531,1,278,3,1,1,2,680.0
5,74,12.4,7,163,3,1,1,3,329.0
1,80,13.0,0,279,3,1,1,4,847.98
1,59,15.6,0,9,3,0,4,0,562.99
5,79,13.5,2,23,66,0,3,2,700.0
5,77,13.5,2,253,66,0,3,3,765.98
1,79,14.603122508636531,5,38,181,0,4,1,175.0
1,77,15.6,0,230,166,1,4,4,762.25
3,70,15.6,3,9,3,2,0,0,842.49
3,76,15.6,0,4,3,1,1,4,741.66
0,76,15.6,2,4,0,0,0,2,445.0
1,49,14.0,2,12,0,0,4,2,920.98
1,78,14.0,2,18,2,0,1,1,295.0
1,80,15.6,2,23,5,1,0,2,529.99
3,74,15.6,0,280,3,1,1,3,799.95
1,79,12.5,2,1,2,0,0,1,255.0
3,74,14.0,2,23,2,0,0,3,999.99
1,75,16.0,0,281,266,1,10,4,299.28
1,76,15.6,5,217,166,1,0,4,700.82
1,76,15.6,5,230,166,1,4,4,768.05
1,73,15.6,2,230,166,1,4,4,772.69
1,73,15.6,2,230,166,1,4,4,843.42
1,72,14.0,0,16,0,0,0,4,402.77
1,78,15.6,2,13,166,1,0,4,685.49
5,69,12.3,5,33,267,0,40,2,520.0
1,79,15.6,2,4,5,0,0,2,599.47
1,78,12.3,2,23,3,0,1,4,487.86
0,68,14.603122508636531,1,6,3,1,1,3,903.0
1,80,15.6,0,69,187,2,27,1,285.0
1,78,17.0,0,11,143,2,22,0,744.99
2,78,15.6,2,66,5,0,0,2,399.0
9,80,13.3,2,4,0,0,0,4,749.99
3,79,15.6,3,16,268,0,16,3,999.99
1,78,14.0,2,1,3,0,1,1,195.0
0,76,14.603122508636531,5,33,5,0,0,2,349.47
3,78,15.6,0,4,3,1,1,3,799.95
3,80,15.6,0,18,223,2,16,1,550.0
3,76,15.6,2,23,5,0,4,3,325.0
0,70,15.5,2,231,171,2,0,1,424.99
4,78,15.6,0,7,0,0,0,2,148.92
1,80,14.0,0,10,3,0,7,1,220.0
7,77,15.6,2,16,0,0,0,2,759.46
0,76,14.603122508636531,5,19,172,0,27,1,225.0
1,75,15.6,1,39,3,1,1,3,899.99
1,79,14.0,2,4,0,0,0,3,657.11
3,77,15.6,0,16,0,0,0,2,899.99
3,72,14.603122508636531,0,16,3,1,1,3,849.95
3,80,15.6,2,4,0,0,0,2,450.0
3,76,15.6,1,222,3,1,1,2,539.69
1,79,14.603122508636531,2,38,181,0,1,1,190.0
9,78,15.6,0,60,3,2,1,3,999.99
1,79,14.0,0,39,3,0,7,1,295.0
2,51,13.3,2,16,0,0,0,3,674.99
1,78,13.3,0,4,0,0,0,4,899.99
0,78,14.603122508636531,1,267,3,1,1,2,863.76
3,68,14.0,0,9,3,0,0,0,574.69
1,69,13.4,2,282,166,1,5,4,789.95
1,76,14.0,0,106,50,0,5,0,719.99
3,70,14.603122508636531,1,9,3,1,1,2,107.99
1,71,14.0,0,9,3,0,0,0,546.09
10,77,14.0,2,2,2,0,0,3,599.99
1,79,17.3,3,60,178,2,1,0,669.0
1,77,13.3,0,16,0,0,0,1,469.0
0,80,14.0,2,4,0,0,0,2,725.0
3,65,14.0,0,6,81,0,0,1,514.99
1,80,15.6,3,146,269,2,7,2,809.99
1,79,14.603122508636531,2,10,3,0,7,1,245.0
1,79,14.0,3,39,3,0,7,1,305.0
1,75,15.6,3,230,166,1,4,4,911.86
1,75,14.0,0,16,0,0,0,4,558.86
0,80,12.5,2,38,113,0,1,1,175.0
11,80,15.6,0,6,0,0,0,2,700.0
3,35,15.6,2,283,3,1,1,2,693.0
0,80,14.0,12,23,3,1,1,4,506.66
0,71,17.3,2,59,5,0,30,2,399.88
1,78,14.0,0,16,0,0,10,0,736.53
13,44,13.3,0,74,3,1,1,3,544.49
5,76,13.5,0,16,0,0,3,4,799.0
3,79,14.0,3,14,3,0,0,2,144.95
2,79,14.0,2,33,3,0,0,2,339.0
5,72,12.3,2,23,3,0,40,3,499.0
1,72,15.6,0,16,268,2,0,1,768.99
1,78,14.0,0,99,0,0,0,2,999.99
0,77,14.0,0,4,50,0,5,0,457.99
3,79,15.6,0,4,3,1,1,3,999.95
0,80,15.6,2,33,5,0,0,2,344.99
4,77,14.0,1,242,23,1,0,3,279.0
3,78,14.0,0,16,0,0,0,3,899.99
1,77,14.603122508636531,3,16,41,2,0,2,900.0
3,67,15.6,2,4,0,0,0,2,449.99
11,79,16.0,0,14,0,0,10,3,999.0
4,73,15.6,5,66,5,0,0,2,399.0
0,77,14.0,0,27,15,0,5,2,827.15
8,80,13.3,2,11,6,0,4,1,359.0
1,64,14.0,0,9,3,0,0,0,568.19
5,79,13.5,2,4,3,1,1,3,844.99
3,76,15.6,0,6,0,0,0,2,699.99
0,79,15.6,2,33,5,0,4,2,349.99
10,69,12.0,0,23,3,0,15,2,100.0
1,80,12.5,0,19,6,0,1,1,215.0
4,65,16.1,0,16,0,0,0,3,549.95
1,78,15.6,3,18,270,2,7,1,795.0
1,74,13.3,2,2,2,0,4,3,359.99
3,73,14.0,2,78,5,0,0,2,449.0
3,77,14.0,2,9,3,0,0,0,387.49
3,78,17.0,0,69,201,2,0,1,445.0
1,80,14.603122508636531,0,10,3,0,7,1,235.0
0,72,16.0,0,27,15,0,5,3,689.99
1,44,13.3,0,4,0,0,0,3,461.97
1,80,12.3,2,23,3,0,1,4,519.99
7,74,15.6,2,18,3,2,1,2,999.99
1,80,14.0,2,6,0,1,1,3,999.99
3,75,17.3,2,33,5,0,4,2,549.99
7,74,17.3,0,16,11,2,0,3,950.0
0,70,14.603122508636531,5,9,3,1,1,3,999.99
4,77,15.6,2,231,22,2,0,2,789.0
0,77,12.5,5,38,113,0,1,1,165.0
1,79,13.3,0,14,0,0,0,3,879.0
1,74,15.6,0,16,98,2,5,0,823.99
0,75,15.6,2,6,0,0,0,2,962.06
0,75,11.6,5,35,15,0,4,3,250.0
1,80,14.0,0,98,172,0,7,1,280.0
0,72,14.0,2,4,0,0,0,2,849.0
1,80,14.0,0,16,0,0,0,3,699.99
0,78,14.0,0,12,0,0,33,2,843.61
1,71,14.0,2,4,3,0,0,2,679.0
0,79,14.0,0,12,0,0,33,2,930.07
1,79,14.603122508636531,3,39,271,2,0,1,455.0
5,62,12.4,2,23,5,0,8,3,550.0
1,80,14.0,0,4,0,0,0,3,699.99
1,78,15.0,3,29,171,2,5,0,604.99
5,79,13.5,2,4,0,0,3,3,785.98
1,78,15.6,7,146,269,2,7,2,989.99
5,79,13.5,0,23,4,0,3,3,499.99
3,79,15.0,2,84,210,2,30,1,225.0
1,73,13.3,0,269,0,0,0,3,649.99
7,80,15.6,0,23,11,2,0,3,900.0
2,80,14.0,0,6,3,0,5,3,825.25
0,79,14.0,0,12,0,0,33,2,958.06
1,80,14.0,0,19,172,0,7,1,204.0
1,68,15.6,0,6,0,0,0,3,521.49
5,65,12.4,2,23,3,0,8,0,820.39
0,79,14.0,2,261,15,0,5,2,599.47
1,78,13.0,0,29,272,0,21,1,506.99
11,74,16.0,0,14,0,0,10,2,999.0
1,80,15.6,2,4,5,0,0,2,476.0
1,78,14.603122508636531,1,193,3,1,1,1,189.0
0,80,14.0,2,38,6,0,0,1,220.0
1,79,15.6,0,12,5,0,0,3,799.0
1,80,15.6,3,29,3,2,1,0,649.0
17,65,13.3,1,171,3,1,1,3,899.99
0,79,14.0,0,14,0,0,13,2,52.53
0,80,14.0,2,38,6,0,0,1,199.0
1,68,14.0,0,151,46,1,0,3,974.0
4,79,14.0,0,16,0,0,0,3,724.0
3,74,14.0,2,23,5,0,0,2,499.99
1,59,17.3,2,29,66,0,0,1,679.0
1,53,14.603122508636531,1,51,3,1,1,2,76.98
0,77,14.0,2,27,15,0,5,2,695.77
1,79,15.6,0,7,0,0,0,3,959.0
1,73,15.6,5,230,166,1,4,4,764.57
1,75,15.6,9,5,166,1,0,4,703.13
4,67,15.6,2,23,9,2,0,2,699.99
3,74,15.6,2,18,3,2,0,2,988.88
1,76,15.6,0,244,166,1,0,4,431.24
0,79,14.0,0,11,32,0,0,1,328.99
3,55,14.603122508636531,2,23,66,0,0,3,399.0
5,80,12.4,2,4,5,0,8,4,527.86
0,79,15.6,0,284,3,18,7,2,429.99
5,79,13.5,2,4,0,0,1,2,800.0
1,63,14.0,2,9,3,0,0,0,478.49
1,70,16.0,0,285,166,1,5,4,761.78
3,79,16.0,0,14,273,6,21,3,490.0
30,75,10.1,2,2,3,0,1,2,800.0
11,70,15.0,0,16,0,0,0,3,649.79
1,79,14.603122508636531,2,38,181,0,1,1,225.0
1,77,14.0,0,4,50,0,0,0,353.99
1,80,15.6,0,14,3,0,0,2,679.99
1,73,13.3,0,286,0,1,0,3,795.0
0,65,14.0,5,287,3,0,0,0,334.19
3,78,15.6,2,16,274,0,1,3,649.99
1,80,14.603122508636531,0,83,275,2,0,1,425.0
4,79,15.6,2,288,15,1,0,2,449.99
1,79,14.0,3,10,3,0,0,1,310.0
5,80,12.4,2,4,0,0,8,2,499.0
5,74,12.3,5,66,5,0,40,3,785.95
0,80,14.603122508636531,0,38,208,2,7,1,365.0
1,79,11.6,2,289,166,1,4,4,474.57
2,72,15.6,0,60,276,2,0,3,899.99
3,80,14.0,0,84,210,2,30,1,225.0
0,74,14.0,2,4,0,0,0,3,758.0
3,72,17.0,0,14,50,1,0,0,541.99
3,78,15.6,2,25,5,0,0,2,305.99
0,77,14.603122508636531,1,267,3,1,1,2,690.06
3,78,14.0,2,18,4,0,0,1,425.0
1,78,14.0,3,39,3,0,22,1,413.0
1,78,14.0,2,38,6,2,1,1,175.0
1,80,14.0,3,2,2,0,1,1,330.0
1,80,15.6,0,18,277,2,0,1,355.0
3,76,13.3,2,39,203,0,0,1,397.0
1,80,14.603122508636531,2,84,6,0,27,1,275.0
3,80,15.6,2,33,5,0,0,2,439.99
4,79,14.0,0,16,0,0,0,3,724.05
1,79,16.0,2,12,50,0,5,3,699.99
1,80,14.0,0,201,0,0,0,3,899.99
1,62,15.6,7,290,166,1,0,4,880.54
1,80,14.603122508636531,0,203,43,1,0,2,750.0
1,64,16.0,0,291,3,0,0,2,809.99
1,74,15.6,2,240,166,1,0,4,813.27
1,79,14.603122508636531,5,38,181,0,1,1,200.0
1,77,15.6,2,230,166,1,4,4,764.57
0,80,14.0,2,84,0,0,0,2,929.99
1,79,14.0,2,19,172,0,7,1,199.0
5,80,13.5,0,29,0,0,1,3,899.99
0,76,14.0,0,252,15,0,0,2,943.0
1,80,15.6,1,246,3,1,1,4,952.71
4,55,14.0,0,16,0,0,0,2,284.98
4,79,14.0,0,16,0,0,0,3,724.09
3,77,15.6,3,18,4,0,0,1,455.0
1,71,14.0,1,9,3,1,1,2,809.99
5,80,12.4,2,23,5,0,8,3,769.98
1,79,14.0,1,292,3,1,1,2,49.06
7,79,17.3,0,18,278,2,0,3,849.99
1,79,17.3,3,60,178,2,1,0,699.0
5,73,14.603122508636531,1,23,3,1,1,3,699.99
1,78,15.6,0,16,0,0,0,3,981.74
3,78,14.603122508636531,0,38,172,0,4,1,265.0
5,80,13.5,2,4,0,0,3,3,800.0
1,74,14.0,2,22,166,1,0,4,187.65
0,77,12.5,2,38,113,0,1,1,175.0
3,73,15.6,2,4,3,0,1,4,525.46
1,78,15.6,2,56,12,2,0,2,849.89
14,79,15.6,5,182,15,0,0,3,220.0
3,76,14.603122508636531,0,16,3,2,1,4,949.8
1,79,14.0,0,107,2,0,0,4,329.99
1,79,11.6,2,289,166,1,4,4,426.62
5,79,13.5,2,4,0,0,3,3,499.99
2,80,14.603122508636531,1,51,3,1,1,3,819.22
2,77,15.6,2,4,9,2,0,2,850.0
